track_id,track_name,album_name,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0FoNKgOBUNCaECvichEcpK,Minnet Av Ett Hav (Film Version),The Emigrants (Original Motion Picture Soundtrack),Johan Söderqvist,2,236573,False,0.367,0.255,9,-9.82,0,0.031,0.877,0.0,0.153,0.171,141.273,4
6fhv4BYwfS8N25DNE2y9xY,Välkommen Åter,LUGNA HITS,Hanna Ferm;Junie,0,175714,False,0.775,0.675,0,-5.43,1,0.0734,0.133,0.0,0.151,0.907,139.968,4
2KDi0PgHOOs6Qk1Zec08Na,DU LEVER BARA EN GÅNG,DU LEVER BARA EN GÅNG,Elov & Beny,44,180372,False,0.612,0.769,10,-6.289,0,0.038,0.131,0.0,0.336,0.474,160.95,4
5ZIHjIkZzX2FPULOi3Jz90,In i dimman,In i dimman,250 kg kärlek;Erik Meduza,44,143814,False,0.542,0.788,11,-6.4,1,0.387,0.121,0.0,0.346,0.345,104.026,3
2DsN2kdDkcovI4mOmpGfUH,Socker Och Vatten,LUGNA LÅTAR,Laleh,0,198986,False,0.638,0.823,11,-4.935,0,0.0852,0.152,0.0,0.0968,0.52,127.977,4
37kSYO0ly14YHLZATjR2v7,Bärsärkagång,Välkommen till Drängaland,Drängarna,44,183853,False,0.687,0.854,9,-4.324,1,0.0295,0.128,0.0,0.235,0.962,103.967,4
3UmmyFRWJq42Hrj3N0uwaS,I samma bil,I samma bil,Bo Kaspers Orkester,42,228906,False,0.581,0.905,9,-5.375,1,0.0406,0.00651,0.0634,0.1,0.55,105.186,4
2pdCRPPnjmgVQY8LTrAykm,Luften är fri,Iskall öl & Captain Morgan,2 Blyga Läppar,45,180259,False,0.777,0.84,6,-4.36,0,0.0727,0.0106,0.0,0.0642,0.948,129.997,4
4ILWnTDoXh6AC7YyUtTfnU,Iskall öl & Captain Morgan,Iskall öl & Captain Morgan,2 Blyga Läppar;Drängarna,44,198718,False,0.599,0.754,0,-4.599,1,0.0357,0.0273,0.0,0.347,0.563,140.032,4
2ySEY89b5qXANudG8vVLur,En Gammal Amazon,Greatest Hittllis,Svenne Rubins,45,202333,False,0.373,0.967,7,-5.934,1,0.0756,0.482,0.0,0.228,0.838,205.79,4
2XDJzMW1MUWeAIQoMOJeUj,Say My Name,Sway,Tove Styrke,54,205760,False,0.722,0.451,2,-9.707,1,0.125,0.104,0.0,0.0596,0.571,164.035,4
15iosIuxC3C53BgsM5Uggs,All Night,THIS IS... ICONA POP,Icona Pop,60,187026,False,0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.032,4
5vcfdnzelPCIZHg8dOkagP,Nobody Likes Moving On,Nobody Likes Moving On,shy martin,52,166646,True,0.635,0.448,11,-10.782,1,0.089,0.399,9.58e-06,0.113,0.386,159.812,4
3vAQL9VKKlP8VJNxL6GBf3,Na Na Rehn De,Na Na Rehn De,KD;Gurlez Akhtar,29,188936,False,0.801,0.813,2,-3.752,1,0.241,0.364,0.0,0.335,0.398,93.944,4
6B1iDt4SJmWFUeC61V4W7S,Grow,Feelings,Joakim Lundell;Tom Noah,46,207375,False,0.521,0.607,7,-6.01,1,0.0312,0.298,0.0,0.124,0.33,80.027,4
6PEk3WWhhxbQQwQVVbGB0f,The Days,The Days,Sandro Cavazza,63,156554,False,0.65,0.744,11,-6.177,1,0.031,0.0799,0.0,0.14,0.532,123.99,4
3Ggd7jiXeQCKcfSy83Oem5,Syrener,REGNIG DAG,Olivia Lobato,0,182875,False,0.643,0.476,7,-8.673,0,0.0337,0.106,0.0202,0.104,0.358,122.948,4
2vaxUyVWNoA2L272YHEy70,Lay All Your Love On Me - Spotify Singles,Lay All Your Love On Me - Spotify Singles,Zara Larsson,67,161125,False,0.691,0.409,4,-10.144,1,0.0376,0.376,0.000224,0.145,0.21,124.994,4
5ofHoV0ywhsZUOArK1Oa1h,Say It Right - ILURO Remix,Say It Right (ILURO Remix),Mangoo;Behmer;Lunis;ILURO,60,133724,False,0.696,0.934,8,-4.051,1,0.267,0.0129,0.0,0.153,0.472,124.017,4
2V537OxDXUuUnFczK7MoEb,Haglar,LUGNA LÅTAR,Olivia Lobato;Björn Holmgren,2,189683,False,0.709,0.77,5,-5.422,1,0.0357,0.0909,0.0,0.725,0.539,129.013,4
4CE44XeMVc2GyXgGoQi6SR,Haglar,LUGNA HITS,Olivia Lobato;Björn Holmgren,0,189683,False,0.709,0.77,5,-5.422,1,0.0357,0.0909,0.0,0.725,0.539,129.013,4
4sKGkVi8boc00JTpw7aVB7,Channel Orange,Hov1,Hov1,42,227814,False,0.805,0.716,9,-6.582,1,0.0791,0.0419,0.0,0.0793,0.611,119.955,4
2oWMI54r0qT4N8Xb4C76vq,The Look,Look Sharp! (Extended Version),Roxette,70,237320,False,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,4
6uv6VL7Db0XONJK2fR83vd,Jag ska fånga en ängel - Från Benjamin's,Jag ska fånga en ängel (Från Benjamin's),Benjamin Ingrosso;Sara Zacharias,42,215709,False,0.602,0.595,2,-7.586,1,0.0313,0.039,0.0,0.128,0.152,112.963,4
6tIMAJsJ6HlzdygffqWJwy,Runaway Bride,Hov1,Hov1,41,143529,False,0.664,0.477,0,-5.706,1,0.0749,0.164,0.0,0.606,0.439,150.337,3
2K71NEnzh7egPe9MouGfth,Break My Broken Heart,Indie Chill Out,Winona Oak,0,216498,False,0.529,0.563,7,-8.278,1,0.0405,0.098,5.45e-05,0.141,0.303,164.789,3
31VWHoZD0WnvXAO54mDskp,Break My Broken Heart,Halloween Party Hits 2022,Winona Oak,0,216498,False,0.529,0.563,7,-8.278,1,0.0405,0.098,5.45e-05,0.141,0.303,164.789,3
6UCjvHnhdGsZXYikGeAHxf,Still (I Got Summer On My Mind) - FORTELLA Remix,Night Drive Autumn/Winter 2022/23,JJ;FORTELLA,1,193475,False,0.759,0.902,9,-6.068,0,0.051,0.00532,0.0522,0.343,0.408,123.963,4
19c4XccRM5KakBMgeogY4A,Still (I Got Summer On My Mind) - FORTELLA Remix,EDM Gaming Music Autumn/Winter 2022,JJ;FORTELLA,0,193475,False,0.759,0.902,9,-6.068,0,0.051,0.00532,0.0522,0.343,0.408,123.963,4
7iWwEnbq6SvRiQ5RJiK5Z5,He Don't Love Me,Refresh - Pop To Cool Down,Winona Oak,0,210906,False,0.681,0.461,9,-10.577,1,0.0379,0.51,0.00223,0.0948,0.327,124.999,4
7omQtrwyDfYMLqYtNgaKn6,Som ett minne blott,LUGNA LÅTAR,Norlie & KKV;Benjamin Ingrosso,1,191445,False,0.75,0.736,4,-5.968,0,0.0425,0.0458,0.0,0.26,0.535,105.017,4
5tiP3pYPINfwN1ifRkFpCf,Break My Broken Heart,All Out Alternative,Winona Oak,0,216498,False,0.529,0.563,7,-8.278,1,0.0405,0.098,5.45e-05,0.141,0.303,164.789,3
18bGSa9XumPAVyMUM1duEr,Still (I Got Summer On My Mind) - FORTELLA Remix,Arbeitsmusik Herbst/Winter 2022/2023,JJ;FORTELLA,0,193475,False,0.759,0.902,9,-6.068,0,0.051,0.00532,0.0522,0.343,0.408,123.963,4
119Sgtc1MerbDD4k5hKRFH,Som ett minne blott,LUGNA HITS,Norlie & KKV;Benjamin Ingrosso,0,191445,False,0.75,0.736,4,-5.968,0,0.0425,0.0458,0.0,0.26,0.535,105.017,4
0ugOBAIRdG3Mto4SSxGr5r,Be Mine!,Robyn,Robyn,43,208600,False,0.705,0.711,1,-4.671,0,0.1,0.323,0.0,0.0932,0.963,158.008,4
4Uh9scTqXhrOfs89TrMF8G,Som ett minne blott,REGNIG DAG,Norlie & KKV;Benjamin Ingrosso,0,191445,False,0.75,0.736,4,-5.968,0,0.0425,0.0458,0.0,0.26,0.535,105.017,4
7fAWGLFlZaAjoc8YByEYzU,Break My Broken Heart,Here to Forever - All New Indie,Winona Oak,0,216498,False,0.529,0.563,7,-8.278,1,0.0405,0.098,5.45e-05,0.141,0.303,164.789,3
5qWOuem55PzBAlvwT5NOuO,Dalarna,Dalarna,Moonica Mac,41,240000,False,0.531,0.261,6,-14.057,0,0.033,0.803,0.0141,0.164,0.159,117.893,4
17Tpqp5s40gVO6DOHJHyAz,Ingen annan rör mig som du,LUGNA HITS,Norlie & KKV,0,191986,False,0.693,0.75,1,-3.689,1,0.0462,0.0385,0.0,0.097,0.712,114.026,4
1VxrYvOkWTCRs7Ikx2IsCN,Hanna,Långa Nätter,Melissa Horn,42,185760,False,0.464,0.185,2,-13.743,1,0.04,0.946,0.000204,0.123,0.252,111.215,4
4GvnQxbUmhVVkiCv1we68a,Sju idioter,Väg 13,Eddie Meduza,43,183133,True,0.739,0.828,4,-7.353,1,0.0289,0.78,1.65e-06,0.32,0.974,103.398,4
5Sh5RqOkQ7dsjVx998BtS7,Äckligt,Äckligt,Ansiktet,41,242200,False,0.545,0.823,8,-7.324,1,0.0773,0.0133,0.0,0.0835,0.675,169.997,4
3ndMJXOhEA18MEoELzkbZO,KK,KK,250 kg kärlek;F.E.S.T;Sofie Svensson,43,165952,False,0.84,0.849,10,-6.626,1,0.0972,0.0246,0.0,0.104,0.704,126.002,4
153G9eQ7m3aex2HPAC6b1Z,Carina,Våra bästa!,Larz-Kristerz,43,195626,False,0.434,0.903,0,-4.489,1,0.0308,0.00429,0.0,0.153,0.82,157.988,4
2AXTRWWGTwgp0Ud8cPzT5S,"Juni, Juli, Augusti",Konstpaus,Gyllene Tider,42,232426,False,0.288,0.898,2,-5.204,1,0.0663,0.00176,0.000117,0.313,0.53,124.698,4
3jkMUudtktfS8uEXZWpdll,Fylla på fjället,Fylla på fjället,Albatraoz;Örnen;Mozby,42,120857,False,0.726,0.742,8,-6.154,1,0.234,0.349,0.0,0.404,0.796,140.048,4
4HKXU4mPMwmSSdlOavHceQ,Jösses Lilla Flicka,Fint Vettô,Drängarna,44,198960,False,0.769,0.758,5,-7.442,1,0.0403,0.155,0.0,0.201,0.922,128.053,4
6eJ6mr93KWLb54709VFH0k,Semester,Semester,Arvingarna,41,180280,False,0.69,0.862,0,-4.21,1,0.0269,0.19,0.0,0.0985,0.961,104.984,4
0GY3QNhYHD3WuBMqcLc127,När jag såg dig,Eldtuppen,Lars Winnerbäck,42,299946,False,0.516,0.541,0,-9.045,1,0.0279,0.478,0.395,0.0891,0.205,101.157,4
7C8NhwOrNbsqi9YcF2rstE,Jag mår illa,35-åringen,Magnus Uggla,42,246626,False,0.699,0.783,3,-10.002,1,0.0502,0.217,0.0,0.164,0.656,128.122,4
5Llf22A1yoihz0fOQ105Hq,Jag vill ha dig baby,Såhär vi jobbar,2 Blyga Läppar,43,240010,False,0.625,0.91,9,-5.87,1,0.0317,0.0293,5.57e-06,0.18,0.541,110.018,4
7vS7GvFhyN6kzj409RJbuA,Nu du kärring,Glove Sex Guy,Björn Rosenström,42,218333,False,0.782,0.624,4,-8.189,1,0.0779,0.602,0.0,0.097,0.759,108.621,4
1TIiWomS4i0Ikaf9EKdcLn,disco tits,BLUE LIPS (lady wood phase II),Tove Lo,64,223794,True,0.79,0.728,7,-6.523,1,0.0612,0.025,0.00106,0.172,0.333,110.059,4
3GTXok0dIm0mMqBiVklBYS,On Our Way,Royal,The Royal Concept,53,193853,False,0.581,0.793,1,-5.949,1,0.0914,0.0084,0.0,0.183,0.352,130.902,4
7aQjPecQdIuNd1sz3KCDhD,Lovefool,First Band On The Moon (Remastered),The Cardigans,74,193953,False,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,4
5knSvwiFenQOkDoriHi2Rg,Love Me Land,Poster Girl,Zara Larsson,54,160316,False,0.591,0.457,2,-7.405,0,0.0369,0.0872,2.97e-05,0.152,0.253,107.88,4
2x3JA1cmr6UxGmt832Nr8P,At Me,At Me,KEVZOR,50,135860,True,0.692,0.822,8,-4.923,1,0.0606,0.253,0.000844,0.113,0.418,93.967,4
5Wg6cZxFJ1xkaWGNUUuIOc,4AM (feat. HOLT.),Strawtown,Jubël;HOLT,50,194195,False,0.567,0.698,5,-6.281,1,0.0389,0.583,0.00607,0.111,0.425,108.108,3
0f8xPdFJ6SdlHJwkxpdw2Q,Still the Same (feat. Boy In Space),Still the Same (feat. Boy In Space),shy martin;Boy In Space,53,178139,False,0.658,0.473,4,-7.632,1,0.0463,0.367,0.0,0.187,0.563,98.022,4
2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,Habits (Stay High) [The Chainsmokers Radio Edit],Tove Lo;The Chainsmokers,55,264920,False,0.678,0.825,10,-5.923,1,0.0367,0.00422,0.00235,0.131,0.0388,128.018,4
4BPm0wylvoPfC7fGO0inhQ,Lighthouse,Lighthouse,Mike Perry;Hot Shade;René Miller,53,167662,False,0.543,0.875,1,-3.033,1,0.032,0.0777,1.04e-05,0.061,0.245,154.935,4
3XhlY1x0LcIyHpZJB1g6WS,Undo,7,Sanna Nielsen,52,187653,False,0.58,0.493,6,-3.53,1,0.0383,0.399,0.0,0.0829,0.256,121.904,4
4E5IBDRu8kJbzUv1qaZM1t,Forget to Forget,Forget to Forget,shy martin,55,155351,False,0.918,0.602,1,-8.891,1,0.0603,0.0732,1.94e-05,0.417,0.81,110.996,4
29FNeqjOV2kPWGS55qhtGB,"Money, Money, Money",ABBA Gold,ABBA,65,186786,False,0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,4
59z0L6S0GDNCiliSk3yiX0,Us,Sorry For Writing All The Songs About You,Clara Mae,52,177068,False,0.573,0.584,4,-6.574,1,0.047,0.315,1.19e-06,0.109,0.0805,114.841,4
6aqNCrRA7vs7v6QvRpI50t,Dancing On My Own,Body Talk,Robyn,64,285853,False,0.674,0.857,6,-5.328,1,0.0346,0.0557,0.196,0.0942,0.278,117.028,4
2wlJT4GJkQNXeI4GxLUhLQ,Unmiss You,Drunk On Emotions,Clara Mae,50,190075,False,0.732,0.658,7,-5.932,1,0.0432,0.397,0.0,0.0964,0.578,104.983,4
3ddxe0WYUpNPtSnHgQOad5,I Still Have Faith In You,I Still Have Faith In You / Don't Shut Me Down,ABBA,61,310720,False,0.207,0.363,5,-7.296,1,0.0306,0.418,5.24e-06,0.128,0.358,74.278,3
7Ejc8ZkpD17LQ41uvlSuBj,Jag bara runkar,Väg 13,Eddie Meduza,42,215053,True,0.894,0.788,2,-8.001,1,0.0521,0.51,0.0,0.097,0.905,128.877,4
2IZa3hPjcc8fFzWNsHvzoM,I Can't Love,I Can't Love,Mike Perry;Barefoot,64,147750,False,0.612,0.825,3,-5.727,1,0.044,0.0754,0.0,0.163,0.574,131.994,4
2w6JXokk0F8i241Y8C0Mn6,"Honey, Honey",Waterloo,ABBA,64,175000,False,0.474,0.804,5,-7.763,1,0.0473,0.309,1.81e-06,0.552,0.757,140.507,4
4wBGL806tkae58OFXapQ3Z,Sweet Escape,REGNIG DAG,Vargas & Lagola,0,211421,False,0.704,0.723,7,-7.183,0,0.0267,0.337,0.0015,0.341,0.739,100.012,4
7gHm7S9qBELTvF7rvWWbFS,Suddenly,LUGNA HITS,Vargas & Lagola,0,212101,False,0.534,0.764,8,-4.671,1,0.0475,0.000368,4.01e-06,0.0876,0.307,117.92,4
1CvHZE3J5m5suRaKPAAt4p,Ett stilla regn,REGNIG DAG,Ted Gärdestad,0,208146,False,0.496,0.339,9,-9.674,1,0.0249,0.821,0.0,0.124,0.181,78.711,4
7J7U1NfRe6RJCWIFh8FLik,Since 99,Herbststimmung,Vargas & Lagola,0,210233,False,0.565,0.876,3,-4.145,1,0.0294,0.00105,0.0,0.156,0.73,125.938,4
0GnbGx3vtrroyY7ZQKNLtc,Daughter Of A Rifleman,REGNIG DAG,Vargas & Lagola,0,288596,False,0.332,0.371,0,-7.445,1,0.0273,0.129,0.0118,0.108,0.232,104.225,4
4um6ufqR4iLTP11FnrrXfJ,Mcdonalds,Mcdonalds,Albatraoz,41,127058,False,0.634,0.848,9,-4.91,1,0.158,0.0899,0.0,0.141,0.959,204.151,4
3tXgGYRE0spiBVxaa9Xr79,Utkast till ett brev,Hosianna,Lars Winnerbäck,41,278106,False,0.662,0.897,4,-4.742,0,0.0356,0.0173,0.00595,0.302,0.924,145.124,4
1Eao9svXafEWI3jbZQq0sh,Godmorgon,100% Kikki,Kikki Danielsson;Chips,41,180973,False,0.529,0.903,6,-2.045,1,0.0377,0.0709,1.24e-05,0.233,0.487,124.127,4
61hgZt5HEewtSjxibp01Vy,Växeln hallå,The Best Of,Janne Lucas,41,174720,False,0.694,0.886,10,-5.96,1,0.0309,0.134,0.00228,0.462,0.874,132.359,4
6Av08c63Fb3nSeUPXPtiky,Jobba som en hund,Väg 13,Eddie Meduza,41,221426,True,0.754,0.892,4,-6.812,1,0.0291,0.714,0.00328,0.49,0.846,123.577,4
6VZtlfW1dcVjoXaSWETaeO,En Riktig Man,En Riktig Man,Elov & Beny,40,166124,False,0.654,0.849,4,-5.033,0,0.098,0.0919,0.0,0.326,0.763,119.961,4
7d27bV1aJh4rwwwqznOvqv,Saknar dig nog mer än jag har saknat någon någonsin förut,Underbart i all misär,Miss Li,41,234369,False,0.587,0.481,10,-5.277,1,0.0369,0.168,2.63e-06,0.602,0.508,155.934,4
6mYwF0eYR2DymQwvvR1A5e,Förfest på min altan,Olämpliga Låtar,Björn Rosenström,40,200493,False,0.789,0.839,7,-4.063,1,0.0346,0.338,0.0,0.0933,0.875,94.018,4
4Aiq1x5rny8OEAxQlpPdhW,Husvagn,En gó box,Galenskaparna & After Shave,42,155200,False,0.72,0.479,4,-9.274,1,0.0404,0.485,0.0,0.32,0.781,106.366,4
6k41NbV1oz9Z5NDI89ousX,Come Give Me Love,LUGNA LÅTAR,Ted Gärdestad,0,209120,False,0.386,0.604,5,-6.751,1,0.0273,0.0916,0.0,0.126,0.704,144.084,3
69iWQWwGVlbTycJgF9ISXn,Hur och vem och vad,Eldtuppen,Lars Winnerbäck,41,302680,False,0.367,0.469,7,-8.293,1,0.0275,0.0705,0.0179,0.118,0.28,175.128,4
2y4xigAglMGjn9WW8eRA7b,Värsta grymma tjejen,Den tatuerade generationen,Magnus Uggla,41,186200,False,0.55,0.887,9,-2.984,1,0.0533,0.0283,0.0,0.0921,0.792,133.986,4
61uBnwnUIcfxxGo5puPnqG,Hey hey,Världens bästa skiva,2 Blyga Läppar,41,182160,False,0.548,0.89,2,-3.04,0,0.0547,0.299,0.0,0.376,0.747,140.088,4
3lR3cs60dJkXqpfnwjrev9,Truckdriving song,Macken (Låtarna ur TV-serien),Galenskaparna & After Shave,42,154093,False,0.569,0.667,6,-5.926,0,0.0311,0.743,0.0,0.341,0.789,118.176,4
2UTYXcT65CtEfLHWy2ODXR,Ge mig en öl,"Stor, stark och vacker",Kenneth & The Knutters,41,215893,False,0.621,0.929,9,-5.822,1,0.0996,0.092,0.0,0.374,0.662,120.948,4
24qOlCdUSSU6ungmY6fZmi,Used To,Used To,Sandro Cavazza;Lou Elliotte,49,174280,False,0.659,0.451,10,-8.16,1,0.032,0.278,0.0,0.0889,0.392,101.99,4
62z2Su8BBGvR50aOvdjPzW,Invisible - from the Netflix Film Klaus,Invisible (from the Netflix Film Klaus),Zara Larsson,52,173975,False,0.519,0.731,11,-3.993,1,0.0402,0.0571,0.0,0.381,0.296,82.967,4
4gJszVsDpDgggcldLpYNgV,Calling Me,Calling Me,Ooyy,44,222857,False,0.515,0.687,1,-8.673,0,0.0363,0.195,0.0336,0.245,0.105,112.047,4
0qmJimv9uh5oiDEwmOrBk3,Paradise,Paradise,Ikson,53,231031,False,0.708,0.812,9,-4.475,1,0.0888,0.289,2.73e-05,0.125,0.0719,103.004,4
265SFiKBPvo5ojatV1egRk,The Woodchuck Song,The Woodchuck Song,AronChupa;Little Sis Nora,61,154394,False,0.898,0.77,1,-4.97,0,0.302,0.0165,0.00216,0.207,0.412,126.031,4
2akrIna6A1btLmjPBN8YKI,Diamonds (feat. Aleyna Tilki),Diamonds (feat. Aleyna Tilki),Jubël;Aleyna Tilki,62,168196,False,0.66,0.801,4,-5.018,0,0.0273,0.0407,1.58e-06,0.454,0.53,120.064,4
0epjVLd3f3OyakaGCbeOiH,Född i juni,Gudarna på Västerbron,Hov1,39,208004,True,0.745,0.712,0,-6.281,1,0.152,0.131,0.0,0.199,0.584,135.013,4
6lW1rampOjL7HJi8xWRg39,Sex i taxin,Montague,Hov1,40,134077,True,0.76,0.376,4,-8.348,1,0.0453,0.787,0.0,0.363,0.518,94.938,3
6XhJr7WrDz0csDE1Oa1jRB,Vi hörs imorgon,Man ska vara seriös,Tjuvjakt,39,125751,True,0.613,0.872,1,-3.112,1,0.217,0.0296,1.61e-05,0.138,0.19,77.98,4
2sCxUQfUto6uaBe1ZBHFtA,Alright (feat. Russell Dickerson),Drunk On Emotions,Clara Mae;Russell Dickerson,51,161085,False,0.544,0.738,6,-4.944,1,0.106,0.368,0.0,0.0993,0.41,146.976,4
7xfsrMDsRXFXDJ202o4UJH,Black Converse,REGNIG DAG,LOVA,0,186732,True,0.775,0.41,3,-7.481,1,0.0464,0.724,2.62e-05,0.114,0.298,117.165,4
4t58Zu2AwJGmIaNrfjwneM,Happy New Year,CHRISTMAS TOP HITS 2022,LOVA,0,184828,False,0.625,0.274,9,-8.593,1,0.0281,0.834,0.0,0.11,0.081,134.9,4
3D9TYPbNo1nnTwE4eLKxnJ,I Still Have Faith In You,Voyage,ABBA,52,309160,False,0.445,0.337,5,-8.485,1,0.0281,0.412,6.34e-06,0.126,0.381,75.041,3
2drsKS2XyPOn7diNNEvenO,Happy New Year,Weihnachtspop 2022,LOVA,0,184828,False,0.625,0.274,9,-8.593,1,0.0281,0.834,0.0,0.11,0.081,134.9,4
0k20GiFZsp9hC5juXlNQxI,Happy New Year,Pop Christmas 2022,LOVA,0,184828,False,0.625,0.274,9,-8.593,1,0.0281,0.834,0.0,0.11,0.081,134.9,4
2imjyIRZrtnPQFLOSTyJXF,Raindance,Barn av vår tid,Hov1,40,163239,True,0.942,0.676,2,-5.273,1,0.212,0.75,0.0,0.0852,0.801,122.025,4
5BkNCuxzzid0gz9sx3NNbX,My Silver Lining,Stay Gold,First Aid Kit,66,215493,False,0.479,0.725,2,-4.671,1,0.0335,0.026,0.000129,0.209,0.43,101.938,4
2Z3lyeCldIUw9pwjzwDi1q,Kaos är min lady,Rampljus,Håkan Hellström,40,194210,False,0.591,0.88,7,-5.643,1,0.0359,0.302,0.0,0.0769,0.786,124.044,4
5bKZMBL2qugbqkbZjZgoJR,Fattig Bonddräng,Fattig Bonddräng,Wahlberg;Weldingh,40,175000,False,0.734,0.384,8,-12.986,1,0.338,0.261,0.0,0.0932,0.752,167.943,4
5GjvXn7LnDY97RNcWyxqlq,New York,Långa Nätter,Melissa Horn,40,209360,False,0.598,0.181,5,-14.292,1,0.0336,0.831,1.46e-06,0.121,0.201,124.47,4
5Hup9929IAMtVWPWcwMtu4,En dag på stranden,Tillfälligheternas spel,Tomas Ledin,39,258493,False,0.813,0.482,1,-11.19,0,0.0327,0.0878,0.000167,0.0824,0.886,113.961,4
5n5KnDgq4KHqIcP8udD6Ei,Vill vi samma sak,Så mycket bättre 2020 - Tolkningarna,Newkid,39,194029,False,0.671,0.477,11,-6.476,1,0.0295,0.122,0.0,0.253,0.283,118.07,4
4vXS6JeUZPhwznZYrznYe8,Köpt en bil,Köpt en bil,Lars Winnerbäck,39,206781,False,0.568,0.556,9,-10.943,1,0.0283,0.0148,0.0129,0.116,0.277,117.029,4
6470Z4MVlwxWlxFOv27iio,Lova ingenting,Utopi,Maxida Märak,40,157090,False,0.685,0.534,1,-6.644,1,0.28,0.308,0.0,0.206,0.236,92.241,4
4Fa1JAMAa8leM4TQnTiz83,Astrologen,Välkommen till folkhemmet,Magnus Uggla,39,309840,False,0.492,0.591,11,-6.617,1,0.0401,0.366,0.0,0.321,0.473,136.226,4
01vfSVYtIhFmd2aNBIhcvf,Volvo,Gasen i botten,Eddie Meduza,41,203560,False,0.725,0.977,9,-5.646,1,0.0704,0.632,5.53e-06,0.319,0.795,135.956,4
62K8Xt3yTATChthdDnlneY,Repa skivan (feat. AFC),Ronin,Petter;AFC,39,213240,False,0.781,0.717,10,-6.171,0,0.0934,0.0815,0.0,0.371,0.843,110.953,4
6QRf4PNCyrYS2qEu0nKdg4,Vad röker du?,Profeterna på Balkongen,Lov1,40,177973,True,0.751,0.767,7,-6.81,1,0.116,0.0968,0.0,0.342,0.481,118.054,4
7m1OLuoUfvS6mNDskvWeeU,Hoppa in i bilen,Profeterna på Balkongen,Lov1,40,203579,True,0.702,0.705,0,-7.472,1,0.0833,0.0642,0.0,0.247,0.591,89.978,4
2rYsDuqTkhx6qGvreh5Rqi,Stanna världen en stund,Glenmark Eriksson Strömstedt,Glenmark Eriksson Strömstedt,39,235973,False,0.671,0.7,5,-6.013,1,0.0323,0.226,0.0,0.0772,0.784,130.008,4
6kNQ1dqw70SfOedjeAt4IV,Det går bra nu,Alla Tolkningar,Magnus Uggla,40,158218,False,0.603,0.566,7,-5.963,1,0.0325,0.55,0.0,0.159,0.7,79.966,4
53xK69m0dn1mdWXRRe0GGn,Dansbandslåten,Dansbandslåten,Basebrothers,40,205006,False,0.367,0.893,9,-3.631,1,0.0628,0.049,8.42e-06,0.178,0.805,79.808,4
17xE4O284U6aZsZ4JRMBzz,Oslagbara,Alla Tolkningar,Magnus Uggla,40,169604,False,0.775,0.628,1,-4.407,0,0.0295,0.0287,0.0,0.103,0.383,115.062,4
2LIWXaIe3eZnsNKIdORPaS,Khom loy,Granit och morän,Lars Winnerbäck,39,341226,False,0.514,0.57,11,-8.851,0,0.0263,0.283,0.0032,0.0771,0.469,104.041,4
1I3ihhrWe3S717hpiU686X,Det måste gå att dansa till,Det måste gå att dansa till,Larz-Kristerz,41,224186,False,0.64,0.853,11,-6.236,1,0.0315,0.0464,3.55e-05,0.0515,0.963,146.998,4
0wvf4qWiR269IzZZXboKDe,Hjärtat bankar,Våra bästa!,Larz-Kristerz,41,192560,False,0.529,0.884,0,-4.234,1,0.0348,0.185,0.000224,0.165,0.868,149.069,4
1X1yru4nayXJT2a916DAFC,Lågsäsong,Granit och morän,Lars Winnerbäck,39,272546,False,0.5,0.646,0,-6.313,1,0.0291,0.0717,0.00843,0.127,0.337,134.022,4
78iq6Ok02LAIqB4Ca9mF8V,Kan man älska nå'n på avstånd,Kramgoa Låtar 1998,Vikingarna,41,200253,False,0.651,0.744,2,-6.941,1,0.0311,0.467,2.67e-05,0.309,0.863,115.979,4
0OMvPuFZbl94WC3YUrj3ME,Sången om värmland,Sången om värmland,Erika Jonsson,40,211322,False,0.646,0.866,9,-2.756,1,0.044,0.125,0.0,0.116,0.542,119.971,4
6ykMXUuF0hOSSqR3VViBn2,Splitter nya blå glänsande sockiplast,Låtar som är sådär,Björn Rosenström,39,178933,False,0.616,0.472,0,-8.798,1,0.0398,0.321,0.0,0.119,0.573,76.951,4
336ZYcU6poBWi3s8yzRcAD,I Follow Rivers,Wounded Rhymes,Lykke Li,63,228466,False,0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262,4
6pjHmiYX0lAHAdlGQ3L3J9,Change Your Mind,Fifty Shades Freed (Original Motion Picture Soundtrack),Miike Snow,44,208653,True,0.665,0.706,8,-4.793,0,0.0347,0.124,0.0,0.269,0.831,100.015,4
7BUjnisMmZJQP30tLA25DD,What Are We Waiting For (feat. Ellise),What Are We Waiting For (feat. Ellise),VAX;Ellise,54,161349,False,0.622,0.608,4,-8.494,0,0.0597,0.354,0.0,0.131,0.205,139.966,4
