user_id,username,country,plan,age_group,signup_date
3766,user_3766,US,premium,25-34,2024-12-14
3767,user_3767,Brazil,premium,18-24,2024-04-29
3768,user_3768,India,free,25-34,2023-02-08
3769,user_3769,US,free,35-44,2023-01-11
3770,user_3770,US,free,18-24,2024-09-15
3771,user_3771,India,free,25-34,2024-02-13
3772,user_3772,Canada,free,35-44,2023-04-18
3773,user_3773,UK,free,35-44,2023-04-04
3774,user_3774,Germany,free,35-44,2023-03-25
3775,user_3775,Brazil,premium,35-44,2023-02-27
3776,user_3776,France,free,45+,2023-10-20
3777,user_3777,Mexico,premium,25-34,2023-01-16
3778,user_3778,India,free,25-34,2024-04-21
3779,user_3779,Brazil,premium,35-44,2024-08-27
3780,user_3780,Canada,free,25-34,2023-06-14
3781,user_3781,UK,free,45+,2024-03-12
3782,user_3782,UK,premium,13-17,2024-12-27
3783,user_3783,US,free,18-24,2024-10-17
3784,user_3784,Mexico,premium,18-24,2024-02-07
3785,user_3785,Japan,free,18-24,2024-01-21
3786,user_3786,US,free,18-24,2023-05-18
3787,user_3787,Brazil,free,25-34,2024-12-16
3788,user_3788,India,premium,18-24,2024-12-22
3789,user_3789,US,free,35-44,2024-06-14
3790,user_3790,Australia,premium,25-34,2023-10-20
3791,user_3791,US,premium,18-24,2024-04-19
3792,user_3792,US,free,18-24,2024-04-06
3793,user_3793,Brazil,free,25-34,2024-01-08
3794,user_3794,Germany,premium,35-44,2023-06-11
3795,user_3795,US,free,35-44,2024-10-03
3796,user_3796,Brazil,free,35-44,2023-02-13
3797,user_3797,India,free,45+,2023-03-24
3798,user_3798,US,free,25-34,2024-09-27
3799,user_3799,US,free,45+,2024-06-22
3800,user_3800,India,free,35-44,2024-06-02
3801,user_3801,US,premium,35-44,2024-02-15
3802,user_3802,France,free,13-17,2023-12-07
3803,user_3803,Japan,free,45+,2024-12-11
3804,user_3804,Australia,premium,25-34,2024-09-15
3805,user_3805,US,premium,35-44,2023-03-30
3806,user_3806,Australia,premium,18-24,2024-10-01
3807,user_3807,India,free,25-34,2023-08-18
3808,user_3808,UK,premium,18-24,2023-01-18
3809,user_3809,US,free,18-24,2024-11-03
3810,user_3810,US,free,18-24,2023-10-08
3811,user_3811,Germany,free,35-44,2024-02-26
3812,user_3812,India,free,13-17,2024-11-08
3813,user_3813,US,premium,18-24,2024-12-02
3814,user_3814,Brazil,free,18-24,2023-12-04
3815,user_3815,US,premium,25-34,2023-09-23
3816,user_3816,Brazil,premium,18-24,2023-12-21
3817,user_3817,UK,free,18-24,2023-12-26
3818,user_3818,Mexico,free,25-34,2023-08-05
3819,user_3819,Mexico,free,25-34,2023-11-17
3820,user_3820,India,free,18-24,2024-12-19
3821,user_3821,UK,free,18-24,2024-10-26
3822,user_3822,UK,premium,18-24,2024-11-23
3823,user_3823,Japan,free,45+,2023-07-31
3824,user_3824,UK,free,25-34,2023-07-22
3825,user_3825,US,premium,25-34,2024-12-17
3826,user_3826,US,free,18-24,2023-06-02
3827,user_3827,India,premium,25-34,2024-11-12
3828,user_3828,India,free,13-17,2024-03-04
3829,user_3829,Mexico,free,13-17,2023-10-14
3830,user_3830,US,free,25-34,2023-11-17
3831,user_3831,UK,free,25-34,2024-03-11
3832,user_3832,Japan,free,18-24,2024-08-14
3833,user_3833,Mexico,premium,25-34,2024-05-10
3834,user_3834,UK,free,45+,2024-08-26
3835,user_3835,India,premium,25-34,2023-05-29
3836,user_3836,UK,free,25-34,2024-06-25
3837,user_3837,France,free,45+,2024-09-26
3838,user_3838,US,free,35-44,2024-04-26
3839,user_3839,France,premium,25-34,2023-11-22
3840,user_3840,Germany,free,35-44,2023-01-29
3841,user_3841,India,free,18-24,2023-09-16
3842,user_3842,US,premium,25-34,2024-11-28
3843,user_3843,India,free,18-24,2023-03-16
3844,user_3844,UK,premium,18-24,2024-07-10
3845,user_3845,US,free,25-34,2024-08-03
3846,user_3846,Brazil,premium,18-24,2024-05-12
3847,user_3847,Australia,premium,25-34,2024-02-20
3848,user_3848,India,premium,25-34,2024-12-22
3849,user_3849,Germany,free,25-34,2023-12-06
3850,user_3850,US,free,18-24,2023-11-04
3851,user_3851,UK,premium,18-24,2024-12-04
3852,user_3852,US,free,25-34,2024-09-06
3853,user_3853,Brazil,free,45+,2023-08-29
3854,user_3854,France,premium,18-24,2023-09-10
3855,user_3855,Brazil,free,18-24,2023-08-08
3856,user_3856,US,free,35-44,2024-02-01
3857,user_3857,UK,free,13-17,2023-12-02
3858,user_3858,India,free,35-44,2024-12-29
3859,user_3859,UK,free,25-34,2024-12-14
3860,user_3860,Mexico,premium,25-34,2023-01-29
3861,user_3861,Japan,free,18-24,2024-05-08
3862,user_3862,Brazil,premium,18-24,2024-12-24
3863,user_3863,UK,premium,18-24,2024-05-16
3864,user_3864,US,premium,35-44,2023-06-03
3865,user_3865,US,free,25-34,2023-08-19
3866,user_3866,UK,premium,25-34,2023-04-12
3867,user_3867,UK,free,35-44,2023-06-26
3868,user_3868,Germany,free,18-24,2024-11-23
3869,user_3869,Brazil,premium,25-34,2023-08-20
3870,user_3870,US,free,25-34,2023-01-12
3871,user_3871,UK,premium,35-44,2023-07-05
3872,user_3872,US,free,18-24,2023-09-23
3873,user_3873,US,premium,25-34,2023-05-15
3874,user_3874,Mexico,free,35-44,2023-01-31
3875,user_3875,US,premium,25-34,2024-03-31
3876,user_3876,UK,free,13-17,2023-09-16
3877,user_3877,US,free,25-34,2023-04-14
3878,user_3878,Canada,free,18-24,2024-03-06
3879,user_3879,India,free,25-34,2024-01-17
3880,user_3880,US,free,45+,2024-04-13
3881,user_3881,India,free,25-34,2024-05-27
3882,user_3882,Germany,free,25-34,2023-07-26
3883,user_3883,France,free,25-34,2024-10-08
3884,user_3884,US,free,18-24,2024-03-22
3885,user_3885,Canada,premium,18-24,2023-03-30
3886,user_3886,France,premium,45+,2023-07-14
3887,user_3887,Canada,premium,25-34,2024-02-18
3888,user_3888,Brazil,premium,13-17,2023-05-02
3889,user_3889,Brazil,free,18-24,2024-04-06
3890,user_3890,UK,free,25-34,2023-04-26
3891,user_3891,Japan,free,35-44,2023-07-15
3892,user_3892,India,premium,35-44,2023-02-05
3893,user_3893,Germany,premium,18-24,2023-03-08
3894,user_3894,India,free,45+,2024-10-06
3895,user_3895,Germany,free,25-34,2023-10-08
3896,user_3896,Mexico,free,25-34,2024-04-23
3897,user_3897,US,free,25-34,2023-01-11
3898,user_3898,Mexico,free,18-24,2024-12-30
3899,user_3899,India,free,45+,2023-11-18
3900,user_3900,Mexico,premium,18-24,2024-10-29
3901,user_3901,India,free,18-24,2023-08-28
3902,user_3902,UK,premium,35-44,2023-03-01
3903,user_3903,Canada,premium,25-34,2024-10-11
3904,user_3904,US,premium,35-44,2024-07-15
3905,user_3905,Mexico,premium,25-34,2024-11-09
3906,user_3906,India,premium,18-24,2023-06-14
3907,user_3907,India,premium,45+,2023-07-08
3908,user_3908,UK,premium,13-17,2024-05-01
3909,user_3909,Brazil,free,35-44,2023-04-02
3910,user_3910,UK,premium,18-24,2023-10-16
3911,user_3911,US,premium,35-44,2024-05-23
3912,user_3912,US,premium,18-24,2023-03-16
3913,user_3913,US,premium,25-34,2024-07-10
3914,user_3914,Australia,free,35-44,2024-03-03
3915,user_3915,Australia,free,25-34,2024-01-20
3916,user_3916,UK,free,35-44,2023-02-22
3917,user_3917,Germany,free,35-44,2023-06-24
3918,user_3918,UK,premium,35-44,2024-11-03
3919,user_3919,Germany,free,45+,2024-08-01
3920,user_3920,Japan,free,25-34,2024-04-18
3921,user_3921,France,free,18-24,2023-12-27
3922,user_3922,UK,free,13-17,2023-09-27
3923,user_3923,Japan,premium,18-24,2024-02-11
3924,user_3924,US,premium,18-24,2023-05-04
3925,user_3925,Australia,free,25-34,2024-11-24
3926,user_3926,US,free,18-24,2024-01-11
3927,user_3927,Brazil,free,13-17,2024-01-27
3928,user_3928,Brazil,free,13-17,2023-07-01
3929,user_3929,Germany,free,35-44,2023-02-05
3930,user_3930,US,premium,25-34,2023-07-31
3931,user_3931,France,free,18-24,2023-05-14
3932,user_3932,US,free,35-44,2024-11-20
3933,user_3933,Brazil,free,13-17,2024-11-08
3934,user_3934,US,premium,45+,2024-05-05
3935,user_3935,UK,premium,25-34,2024-03-13
3936,user_3936,India,premium,18-24,2023-02-15
3937,user_3937,UK,free,25-34,2024-10-29
3938,user_3938,US,premium,35-44,2024-02-05
3939,user_3939,US,free,25-34,2024-05-02
3940,user_3940,UK,free,35-44,2024-03-07
3941,user_3941,Japan,free,18-24,2024-03-03
3942,user_3942,Canada,free,18-24,2024-07-25
3943,user_3943,US,premium,18-24,2024-05-31
3944,user_3944,UK,premium,18-24,2024-04-06
3945,user_3945,US,free,18-24,2023-06-30
3946,user_3946,US,premium,45+,2023-05-25
3947,user_3947,Brazil,premium,13-17,2023-09-22
3948,user_3948,Brazil,premium,25-34,2024-02-10
3949,user_3949,US,free,25-34,2024-04-28
3950,user_3950,US,free,35-44,2024-04-26
3951,user_3951,US,free,45+,2023-08-25
3952,user_3952,Mexico,premium,35-44,2024-06-08
3953,user_3953,Australia,free,45+,2023-12-05
3954,user_3954,US,free,35-44,2023-09-25
3955,user_3955,US,free,45+,2023-09-23
3956,user_3956,Mexico,free,25-34,2024-06-11
3957,user_3957,France,premium,13-17,2023-04-02
3958,user_3958,UK,premium,25-34,2023-09-05
3959,user_3959,US,premium,25-34,2023-01-19
3960,user_3960,US,premium,18-24,2024-01-25
3961,user_3961,Brazil,free,18-24,2024-01-23
3962,user_3962,UK,free,25-34,2024-09-06
3963,user_3963,US,free,45+,2023-04-05
3964,user_3964,Brazil,free,13-17,2024-03-05
3965,user_3965,US,free,35-44,2024-12-25
3966,user_3966,Japan,premium,25-34,2023-02-06
3967,user_3967,UK,free,45+,2024-01-28
3968,user_3968,US,premium,45+,2024-07-26
3969,user_3969,Brazil,free,35-44,2023-10-18
3970,user_3970,UK,free,25-34,2023-10-30
3971,user_3971,Australia,free,18-24,2024-02-05
3972,user_3972,India,free,25-34,2023-12-10
3973,user_3973,US,free,35-44,2024-06-01
3974,user_3974,Germany,free,35-44,2024-01-12
3975,user_3975,US,free,35-44,2023-06-14
3976,user_3976,Canada,free,18-24,2023-01-13
3977,user_3977,UK,free,25-34,2023-01-25
3978,user_3978,India,premium,18-24,2023-05-03
3979,user_3979,US,premium,13-17,2023-05-09
3980,user_3980,India,free,18-24,2024-09-25
3981,user_3981,Mexico,premium,18-24,2024-06-30
3982,user_3982,Japan,premium,35-44,2024-08-17
3983,user_3983,US,premium,18-24,2023-11-05
3984,user_3984,US,free,18-24,2024-03-11
3985,user_3985,Japan,free,45+,2023-07-01
3986,user_3986,France,premium,18-24,2024-08-10
3987,user_3987,US,free,13-17,2024-09-07
3988,user_3988,India,premium,18-24,2023-02-12
3989,user_3989,UK,premium,18-24,2024-02-08
3990,user_3990,Canada,free,18-24,2024-08-27
3991,user_3991,US,free,13-17,2024-10-17
3992,user_3992,US,free,25-34,2024-08-12
3993,user_3993,Japan,free,18-24,2023-09-20
3994,user_3994,US,free,18-24,2023-03-11
3995,user_3995,India,free,35-44,2024-10-22
3996,user_3996,India,free,25-34,2023-10-19
3997,user_3997,UK,free,45+,2023-08-02
3998,user_3998,UK,premium,25-34,2023-05-27
3999,user_3999,India,free,25-34,2023-01-25
4000,user_4000,US,premium,35-44,2023-11-19
4001,user_4001,Brazil,premium,13-17,2023-04-19
4002,user_4002,Japan,free,18-24,2024-11-23
4003,user_4003,Japan,premium,25-34,2023-09-08
4004,user_4004,US,free,25-34,2024-04-26
4005,user_4005,US,premium,35-44,2024-12-15
4006,user_4006,US,free,45+,2024-11-12
4007,user_4007,UK,free,25-34,2023-06-24
4008,user_4008,UK,free,25-34,2023-12-13
4009,user_4009,Germany,free,25-34,2023-06-19
4010,user_4010,US,free,45+,2023-01-02
4011,user_4011,US,free,35-44,2024-10-07
4012,user_4012,UK,free,45+,2024-09-30
4013,user_4013,Germany,free,18-24,2024-07-11
4014,user_4014,US,free,35-44,2024-12-06
4015,user_4015,Brazil,free,18-24,2023-12-28
4016,user_4016,US,free,18-24,2024-12-21
4017,user_4017,Canada,free,45+,2023-10-23
4018,user_4018,Canada,premium,13-17,2024-07-23
4019,user_4019,US,free,45+,2024-08-12
4020,user_4020,US,premium,18-24,2023-07-21
4021,user_4021,UK,free,35-44,2023-10-16
4022,user_4022,US,premium,18-24,2023-03-03
4023,user_4023,Germany,free,18-24,2024-05-16
4024,user_4024,Mexico,free,18-24,2023-05-06
4025,user_4025,Germany,free,25-34,2023-02-18
4026,user_4026,Mexico,free,18-24,2024-08-22
4027,user_4027,UK,free,25-34,2023-06-28
4028,user_4028,US,free,13-17,2024-08-03
4029,user_4029,Germany,premium,13-17,2024-05-07
4030,user_4030,UK,free,18-24,2024-03-08
4031,user_4031,Germany,free,25-34,2024-07-25
4032,user_4032,US,premium,35-44,2023-10-29
4033,user_4033,US,free,35-44,2023-06-18
4034,user_4034,Australia,premium,18-24,2023-09-26
4035,user_4035,US,free,25-34,2023-12-30
4036,user_4036,Australia,premium,35-44,2024-09-15
4037,user_4037,Australia,free,18-24,2023-04-10
4038,user_4038,Japan,premium,25-34,2023-08-03
4039,user_4039,Brazil,premium,25-34,2024-09-16
4040,user_4040,Brazil,free,18-24,2023-04-07
4041,user_4041,Mexico,free,13-17,2024-09-21
4042,user_4042,US,free,18-24,2024-07-01
4043,user_4043,India,premium,25-34,2023-12-03
4044,user_4044,Brazil,free,13-17,2023-12-25
4045,user_4045,UK,free,18-24,2023-10-17
4046,user_4046,India,free,18-24,2024-01-31
4047,user_4047,UK,free,13-17,2023-12-26
4048,user_4048,India,free,18-24,2023-12-13
4049,user_4049,Mexico,premium,45+,2023-05-04
4050,user_4050,US,free,13-17,2024-07-05
4051,user_4051,France,premium,25-34,2024-10-14
4052,user_4052,Germany,free,25-34,2024-06-21
4053,user_4053,Mexico,free,25-34,2024-10-15
4054,user_4054,India,free,25-34,2024-02-26
4055,user_4055,Japan,free,18-24,2023-12-02
4056,user_4056,US,premium,35-44,2024-05-17
4057,user_4057,Japan,premium,25-34,2023-02-26
4058,user_4058,US,free,35-44,2024-10-23
4059,user_4059,Canada,free,25-34,2024-12-17
4060,user_4060,Australia,free,45+,2023-03-17
4061,user_4061,US,premium,35-44,2024-04-10
4062,user_4062,US,premium,45+,2023-10-12
4063,user_4063,Japan,premium,25-34,2024-12-22
4064,user_4064,US,free,25-34,2024-01-21
4065,user_4065,Mexico,free,35-44,2023-09-16
4066,user_4066,US,free,35-44,2024-04-21
4067,user_4067,US,free,45+,2024-11-26
4068,user_4068,Australia,free,18-24,2023-01-11
4069,user_4069,Germany,free,35-44,2024-11-02
4070,user_4070,Mexico,free,18-24,2023-09-17
4071,user_4071,UK,premium,25-34,2024-01-28
4072,user_4072,Germany,premium,18-24,2024-08-22
4073,user_4073,Brazil,free,18-24,2024-01-04
4074,user_4074,Brazil,free,45+,2023-07-03
4075,user_4075,Germany,free,18-24,2023-01-16
4076,user_4076,Brazil,premium,25-34,2024-05-20
4077,user_4077,India,premium,25-34,2023-03-27
4078,user_4078,US,premium,18-24,2024-12-11
4079,user_4079,Japan,premium,18-24,2023-01-10
4080,user_4080,US,free,25-34,2024-04-21
4081,user_4081,Germany,free,18-24,2023-06-13
4082,user_4082,US,free,35-44,2023-01-24
4083,user_4083,Brazil,free,45+,2024-07-29
4084,user_4084,Germany,premium,18-24,2023-11-08
4085,user_4085,US,free,18-24,2023-08-26
4086,user_4086,US,free,25-34,2024-04-06
4087,user_4087,US,free,35-44,2024-04-06
4088,user_4088,Brazil,premium,18-24,2023-08-26
4089,user_4089,Mexico,free,13-17,2023-01-22
4090,user_4090,US,premium,25-34,2023-06-29
4091,user_4091,Germany,free,45+,2024-07-12
4092,user_4092,UK,free,25-34,2024-12-30
4093,user_4093,India,free,25-34,2024-05-13
4094,user_4094,France,premium,45+,2024-04-19
4095,user_4095,UK,free,25-34,2024-12-16
4096,user_4096,India,premium,25-34,2023-12-05
4097,user_4097,US,free,25-34,2024-06-14
4098,user_4098,US,free,45+,2024-11-22
4099,user_4099,US,premium,25-34,2023-06-11
4100,user_4100,US,free,35-44,2023-03-02
4101,user_4101,Brazil,free,25-34,2023-03-26
4102,user_4102,India,premium,35-44,2024-06-30
4103,user_4103,India,free,18-24,2024-05-04
4104,user_4104,US,premium,18-24,2023-01-05
4105,user_4105,US,free,35-44,2023-03-17
4106,user_4106,Brazil,free,18-24,2023-09-10
4107,user_4107,Australia,free,25-34,2023-01-07
4108,user_4108,US,premium,18-24,2024-11-11
4109,user_4109,Canada,free,35-44,2024-10-03
4110,user_4110,Brazil,premium,18-24,2024-04-17
4111,user_4111,India,premium,35-44,2023-05-18
4112,user_4112,India,free,25-34,2023-12-24
4113,user_4113,US,free,18-24,2024-08-25
4114,user_4114,US,free,25-34,2023-06-12
4115,user_4115,Brazil,free,18-24,2023-11-14
4116,user_4116,UK,free,18-24,2024-04-02
4117,user_4117,Canada,premium,18-24,2023-09-10
4118,user_4118,UK,premium,13-17,2023-07-20
4119,user_4119,US,premium,45+,2024-06-15
4120,user_4120,Germany,premium,13-17,2024-11-05
4121,user_4121,US,premium,25-34,2023-06-14
4122,user_4122,India,free,18-24,2023-08-20
4123,user_4123,Germany,premium,25-34,2023-11-24
4124,user_4124,Canada,premium,18-24,2023-08-26
4125,user_4125,Japan,free,25-34,2023-04-30
4126,user_4126,Germany,premium,25-34,2024-09-10
4127,user_4127,Germany,free,25-34,2023-09-07
4128,user_4128,France,premium,18-24,2023-12-02
4129,user_4129,US,premium,25-34,2023-10-11
4130,user_4130,US,premium,18-24,2023-07-17
4131,user_4131,US,free,13-17,2024-02-20
4132,user_4132,US,premium,25-34,2024-01-30
4133,user_4133,Brazil,free,25-34,2023-05-31
4134,user_4134,Brazil,free,25-34,2023-09-22
4135,user_4135,Brazil,premium,25-34,2023-08-08
4136,user_4136,US,free,18-24,2023-08-04
4137,user_4137,Germany,premium,18-24,2023-11-11
4138,user_4138,UK,free,13-17,2024-10-29
4139,user_4139,Brazil,free,25-34,2023-08-04
4140,user_4140,India,premium,25-34,2023-12-01
4141,user_4141,UK,free,18-24,2023-12-25
4142,user_4142,US,free,25-34,2024-09-17
4143,user_4143,US,premium,25-34,2023-06-10
4144,user_4144,Mexico,free,25-34,2024-09-01
4145,user_4145,Canada,premium,25-34,2024-05-25
4146,user_4146,Brazil,free,25-34,2023-06-06
4147,user_4147,US,free,25-34,2023-06-11
4148,user_4148,UK,free,18-24,2023-02-11
4149,user_4149,Germany,free,18-24,2023-06-29
4150,user_4150,Japan,free,18-24,2023-10-30
4151,user_4151,US,free,25-34,2023-11-26
4152,user_4152,US,free,35-44,2024-07-16
4153,user_4153,Germany,free,25-34,2024-03-04
4154,user_4154,UK,free,18-24,2023-12-16
4155,user_4155,US,free,35-44,2023-04-30
4156,user_4156,US,free,35-44,2023-03-16
4157,user_4157,India,premium,35-44,2024-11-04
4158,user_4158,Mexico,premium,25-34,2024-10-22
4159,user_4159,France,premium,35-44,2023-05-03
4160,user_4160,India,free,13-17,2024-10-14
4161,user_4161,India,premium,18-24,2023-07-01
4162,user_4162,US,premium,18-24,2023-09-14
4163,user_4163,India,premium,25-34,2024-08-20
4164,user_4164,UK,free,13-17,2024-08-05
4165,user_4165,Brazil,premium,25-34,2023-09-26
4166,user_4166,UK,premium,25-34,2024-05-07
4167,user_4167,US,premium,18-24,2023-06-29
4168,user_4168,US,free,35-44,2023-05-29
4169,user_4169,UK,free,18-24,2024-06-01
4170,user_4170,US,free,18-24,2023-05-28
4171,user_4171,US,free,35-44,2024-11-10
4172,user_4172,Australia,premium,13-17,2023-01-09
4173,user_4173,India,free,25-34,2023-06-27
4174,user_4174,India,free,35-44,2024-01-30
4175,user_4175,Canada,free,45+,2024-09-19
4176,user_4176,Australia,free,35-44,2024-08-30
4177,user_4177,Brazil,free,18-24,2023-11-27
4178,user_4178,Japan,premium,25-34,2023-02-25
4179,user_4179,UK,free,13-17,2023-07-26
4180,user_4180,UK,free,18-24,2023-04-15
4181,user_4181,UK,free,18-24,2024-06-30
4182,user_4182,Germany,free,18-24,2024-12-21
4183,user_4183,Germany,free,35-44,2023-12-21
4184,user_4184,UK,premium,18-24,2024-10-20
4185,user_4185,US,premium,25-34,2024-05-03
4186,user_4186,Brazil,premium,25-34,2024-08-15
4187,user_4187,US,premium,25-34,2024-05-17
4188,user_4188,Brazil,free,45+,2023-02-19
4189,user_4189,Germany,premium,18-24,2023-03-28
4190,user_4190,Germany,premium,25-34,2024-12-03
4191,user_4191,Japan,premium,25-34,2023-10-30
4192,user_4192,Canada,free,13-17,2023-01-01
4193,user_4193,India,premium,25-34,2024-01-16
4194,user_4194,Germany,premium,35-44,2024-10-11
4195,user_4195,Brazil,premium,18-24,2024-10-09
4196,user_4196,US,free,13-17,2023-12-28
4197,user_4197,US,premium,18-24,2024-01-16
4198,user_4198,US,premium,35-44,2024-10-27
4199,user_4199,India,premium,25-34,2023-06-11
4200,user_4200,Brazil,free,25-34,2023-01-19
4201,user_4201,Mexico,premium,25-34,2023-08-31
4202,user_4202,US,free,35-44,2023-05-09
4203,user_4203,US,free,35-44,2023-06-25
4204,user_4204,Australia,free,35-44,2024-02-13
4205,user_4205,US,premium,35-44,2023-03-25
4206,user_4206,India,free,25-34,2024-01-11
4207,user_4207,Brazil,free,25-34,2023-08-10
4208,user_4208,India,premium,35-44,2023-11-21
4209,user_4209,US,premium,45+,2024-03-26
4210,user_4210,US,free,13-17,2024-02-20
4211,user_4211,US,premium,13-17,2024-10-18
4212,user_4212,Brazil,premium,45+,2024-03-20
4213,user_4213,India,free,18-24,2024-09-09
4214,user_4214,US,free,35-44,2023-11-21
4215,user_4215,Brazil,free,25-34,2024-06-06
4216,user_4216,Mexico,free,18-24,2023-06-15
4217,user_4217,US,free,18-24,2024-12-08
4218,user_4218,India,premium,18-24,2024-10-20
4219,user_4219,Germany,premium,18-24,2023-08-26
4220,user_4220,US,free,25-34,2023-01-13
4221,user_4221,UK,free,25-34,2023-09-14
4222,user_4222,Brazil,free,45+,2024-05-28
4223,user_4223,Canada,free,25-34,2023-07-29
4224,user_4224,Japan,free,25-34,2024-04-28
4225,user_4225,Brazil,premium,25-34,2023-12-31
4226,user_4226,Germany,premium,25-34,2023-08-13
4227,user_4227,UK,free,25-34,2023-07-13
4228,user_4228,Brazil,premium,13-17,2023-07-15
4229,user_4229,India,free,13-17,2024-02-04
4230,user_4230,US,premium,18-24,2023-02-26
4231,user_4231,Germany,free,18-24,2024-09-16
4232,user_4232,India,free,25-34,2023-08-01
4233,user_4233,UK,premium,18-24,2023-10-06
4234,user_4234,Canada,free,35-44,2024-01-15
4235,user_4235,US,premium,45+,2023-04-27
4236,user_4236,UK,free,45+,2024-03-26
4237,user_4237,US,free,45+,2024-08-21
4238,user_4238,Japan,free,18-24,2024-02-14
4239,user_4239,Germany,free,25-34,2024-01-02
4240,user_4240,UK,premium,18-24,2023-04-23
4241,user_4241,Germany,free,35-44,2023-06-13
4242,user_4242,UK,premium,35-44,2023-01-04
4243,user_4243,Japan,premium,35-44,2024-09-21
4244,user_4244,India,premium,25-34,2023-01-23
4245,user_4245,UK,free,35-44,2024-08-24
4246,user_4246,France,premium,18-24,2023-04-02
4247,user_4247,US,free,13-17,2024-04-13
4248,user_4248,US,free,35-44,2023-06-04
4249,user_4249,Brazil,free,25-34,2024-09-18
4250,user_4250,Australia,free,45+,2023-07-26
4251,user_4251,UK,free,18-24,2023-03-22
4252,user_4252,US,premium,35-44,2024-09-06
4253,user_4253,UK,free,25-34,2024-04-27
4254,user_4254,India,free,35-44,2024-08-14
4255,user_4255,US,premium,35-44,2024-02-11
4256,user_4256,Brazil,free,45+,2023-04-13
4257,user_4257,Australia,free,18-24,2023-08-28
4258,user_4258,India,free,45+,2023-09-22
4259,user_4259,UK,premium,18-24,2023-02-02
4260,user_4260,UK,free,18-24,2023-02-04
4261,user_4261,US,free,25-34,2023-09-06
4262,user_4262,Canada,free,35-44,2023-02-19
4263,user_4263,UK,premium,25-34,2023-10-07
4264,user_4264,UK,premium,35-44,2023-06-01
4265,user_4265,Brazil,premium,25-34,2024-10-20
4266,user_4266,India,free,18-24,2024-07-04
4267,user_4267,Brazil,free,45+,2024-12-01
4268,user_4268,US,free,13-17,2024-06-20
4269,user_4269,Japan,free,35-44,2023-08-18
4270,user_4270,France,free,18-24,2024-10-26
4271,user_4271,Brazil,free,25-34,2023-10-15
4272,user_4272,France,free,25-34,2024-01-30
4273,user_4273,US,premium,18-24,2024-03-28
4274,user_4274,India,free,18-24,2024-09-11
4275,user_4275,Brazil,premium,18-24,2023-02-02
4276,user_4276,Brazil,free,18-24,2023-12-29
4277,user_4277,UK,free,18-24,2023-04-21
4278,user_4278,UK,free,25-34,2023-05-01
4279,user_4279,US,free,35-44,2023-01-16
4280,user_4280,UK,free,25-34,2024-06-06
4281,user_4281,US,free,35-44,2024-12-15
4282,user_4282,Germany,premium,25-34,2024-12-14
4283,user_4283,US,premium,25-34,2023-04-08
4284,user_4284,US,free,25-34,2023-04-26
4285,user_4285,India,premium,25-34,2024-04-15
4286,user_4286,Brazil,premium,25-34,2024-03-14
4287,user_4287,Canada,premium,13-17,2023-10-08
4288,user_4288,Brazil,premium,35-44,2023-12-15
4289,user_4289,UK,free,35-44,2023-08-20
4290,user_4290,Japan,free,18-24,2023-04-21
4291,user_4291,India,free,35-44,2023-12-18
4292,user_4292,US,free,13-17,2023-01-12
4293,user_4293,India,free,18-24,2024-05-02
4294,user_4294,Canada,free,13-17,2024-06-16
4295,user_4295,UK,premium,35-44,2024-09-30
4296,user_4296,US,premium,35-44,2023-10-12
4297,user_4297,US,premium,35-44,2024-09-24
4298,user_4298,US,premium,13-17,2024-09-27
4299,user_4299,India,premium,25-34,2024-06-28
4300,user_4300,Brazil,free,25-34,2024-01-27
4301,user_4301,US,free,18-24,2023-06-19
4302,user_4302,France,free,25-34,2023-03-18
4303,user_4303,Japan,premium,18-24,2023-10-24
4304,user_4304,Brazil,free,18-24,2023-11-26
4305,user_4305,Mexico,premium,25-34,2023-03-04
4306,user_4306,US,free,25-34,2023-09-27
4307,user_4307,India,free,18-24,2023-08-04
4308,user_4308,Brazil,premium,18-24,2023-07-09
4309,user_4309,Mexico,free,18-24,2023-03-16
4310,user_4310,Japan,free,18-24,2024-11-16
4311,user_4311,US,free,18-24,2024-05-24
4312,user_4312,France,free,25-34,2024-08-01
4313,user_4313,US,premium,25-34,2023-04-03
4314,user_4314,Canada,free,25-34,2023-02-22
4315,user_4315,Australia,free,35-44,2024-05-10
4316,user_4316,US,free,25-34,2023-04-04
4317,user_4317,Germany,premium,18-24,2024-09-16
4318,user_4318,US,free,13-17,2023-08-17
4319,user_4319,UK,premium,35-44,2023-09-07
4320,user_4320,India,premium,13-17,2024-01-26
4321,user_4321,Brazil,free,18-24,2024-12-21
4322,user_4322,France,premium,13-17,2023-07-01
4323,user_4323,Germany,premium,25-34,2023-09-24
4324,user_4324,India,free,25-34,2023-10-08
4325,user_4325,Japan,free,45+,2024-10-28
4326,user_4326,France,premium,35-44,2023-03-24
4327,user_4327,US,premium,25-34,2023-07-05
4328,user_4328,Australia,free,18-24,2024-10-12
4329,user_4329,US,free,18-24,2024-07-20
4330,user_4330,Japan,premium,18-24,2024-06-14
4331,user_4331,US,premium,18-24,2023-12-14
4332,user_4332,US,premium,18-24,2024-02-27
4333,user_4333,India,free,18-24,2024-03-29
4334,user_4334,Brazil,premium,18-24,2023-09-24
4335,user_4335,UK,free,18-24,2024-05-21
4336,user_4336,US,free,45+,2023-05-22
4337,user_4337,Brazil,premium,25-34,2023-11-12
4338,user_4338,Canada,premium,45+,2024-11-06
